0,	,	5006,	13275714,	1119,	272235,	702,	2704,	5547,	109775,	272325,	13279461,	13003900
1,	,	4994,	13241582,	511,	288559,	90,	2355,	4585,	90747,	289261,	13244510,	12953440
Total,	104.44,	10000,	26517296,	1630,	560794,	792,	5059,	10132,	200522,	561586,	26523971,	25957340,	555
0,	,	5006,	13203507,	442,	200108,	2,	2220,	3840,	78707,	200224,	13205432,	13003809
1,	,	4994,	13270119,	526,	317049,	116,	2690,	5975,	115136,	317051,	13273887,	12953510
Total,	104.301,	10000,	26473626,	968,	517157,	118,	4910,	9815,	193843,	517275,	26479319,	25957319,	551
0,	,	5006,	13226191,	464,	222738,	24,	2620,	4855,	100685,	222821,	13229083,	13003874
1,	,	4994,	13126205,	504,	172851,	83,	1936,	3276,	70298,	172875,	13128410,	12953794
Total,	104.115,	10000,	26352396,	968,	395589,	107,	4556,	8131,	170983,	395696,	26357493,	25957668,	528
0,	,	5006,	13455627,	440,	452383,	0,	2959,	6735,	129102,	452462,	13459528,	13003657
1,	,	4994,	13093826,	492,	140299,	79,	2029,	3129,	66981,	140299,	13095870,	12953967
Total,	104.931,	10000,	26549453,	932,	592682,	79,	4988,	9864,	196083,	592761,	26555398,	25957624,	551
0,	,	5006,	13167309,	612,	163665,	177,	2566,	3314,	77203,	163707,	13169183,	13004065
1,	,	4994,	13254461,	463,	301822,	42,	2203,	5013,	94002,	301999,	13257248,	12953074
Total,	104.836,	10000,	26421770,	1075,	465487,	219,	4769,	8327,	171205,	465706,	26426431,	25957139,	549
