0,	,	1429,	4448395,	2821,	734612,	2108,	4417,	8044,	165731,	734929,	4455065,	3714574
1,	,	1429,	4433316,	1794,	726063,	871,	2851,	6561,	122987,	728209,	4437977,	3708165
2,	,	1429,	4397903,	899,	683731,	20,	3756,	7328,	146178,	684720,	4402579,	3715184
3,	,	1429,	4367814,	2540,	667662,	1652,	3261,	6710,	130393,	667767,	4373997,	3700980
4,	,	1428,	4519464,	2438,	808544,	1750,	4408,	9824,	185458,	809939,	4525753,	3711556
5,	,	1428,	4333836,	912,	642229,	272,	3519,	8053,	152028,	643979,	4338498,	3692286
6,	,	1428,	4490122,	1048,	793240,	377,	3820,	9135,	169285,	793588,	4495077,	3697426
Total,	20.7436,	10000,	30990850,	12452,	5056081,	7050,	26032,	55655,	1072060,	5063131,	31028946,	25940171,	461
0,	,	1429,	4519665,	1222,	806028,	456,	4735,	8416,	172526,	806573,	4525231,	3714435
1,	,	1429,	4541308,	2362,	834965,	1458,	4782,	11059,	211384,	835394,	4548541,	3707286
2,	,	1429,	4533216,	1824,	820476,	954,	4523,	9662,	185778,	822004,	4539398,	3713746
3,	,	1429,	4441806,	1077,	741688,	126,	3819,	8423,	161349,	741964,	4446493,	3700960
4,	,	1428,	4364087,	859,	652587,	0,	3299,	7546,	139427,	653278,	4368444,	3712148
5,	,	1428,	4426007,	1246,	734219,	600,	3606,	9235,	169092,	734804,	4432501,	3692640
6,	,	1428,	4360365,	1660,	663435,	990,	3989,	9274,	176103,	663965,	4365927,	3697507
Total,	20.5886,	10000,	31186454,	10250,	5253398,	4584,	28753,	63615,	1215659,	5257982,	31226535,	25938722,	442
0,	,	1429,	4496012,	872,	782149,	108,	4221,	8243,	162650,	782651,	4501161,	3714663
1,	,	1429,	4456103,	1918,	749584,	953,	4396,	10000,	189636,	749805,	4461899,	3707492
2,	,	1429,	4518433,	1113,	805198,	215,	4359,	8656,	170918,	805637,	4523946,	3714308
3,	,	1429,	4373580,	1886,	673867,	967,	4086,	9494,	177486,	674127,	4378603,	3700550
4,	,	1428,	4522787,	1010,	811550,	280,	3884,	8259,	160715,	812438,	4527590,	3711883
5,	,	1428,	4347511,	671,	655669,	0,	3157,	7231,	134904,	656434,	4352285,	3692553
6,	,	1428,	4505290,	1607,	808308,	961,	4213,	10603,	190394,	808717,	4511721,	3697535
Total,	20.5391,	10000,	31219716,	9077,	5286325,	3484,	28316,	62486,	1186703,	5289809,	31257205,	25938984,	438
0,	,	1429,	4582188,	1323,	869694,	558,	5481,	12357,	238542,	871042,	4588691,	3713270
1,	,	1429,	4528093,	2611,	821415,	1668,	4525,	9548,	184200,	822358,	4535241,	3707609
2,	,	1429,	4550593,	2026,	837744,	1213,	5458,	12928,	244926,	838675,	4558209,	3713882
3,	,	1429,	4579353,	2002,	879663,	1107,	5060,	10236,	204216,	881074,	4585211,	3700467
4,	,	1428,	4563350,	1691,	852645,	1008,	4609,	10806,	205625,	852677,	4570727,	3711379
5,	,	1428,	4331878,	666,	639562,	0,	2712,	6626,	121154,	640797,	4335977,	3692990
6,	,	1428,	4525617,	1586,	828844,	950,	4231,	9867,	186084,	829448,	4531764,	3697309
Total,	20.6048,	10000,	31661072,	11905,	5729567,	6504,	32076,	72368,	1384747,	5736071,	31705820,	25936906,	432
0,	,	1429,	4548652,	845,	834859,	80,	3779,	8161,	160662,	835511,	4553632,	3714542
1,	,	1429,	4453287,	1842,	746209,	861,	4122,	8132,	163583,	746924,	4458573,	3708009
2,	,	1429,	4465151,	1659,	752279,	822,	5524,	10868,	219969,	752556,	4471882,	3713957
3,	,	1429,	4535530,	928,	835607,	3,	3837,	8712,	163027,	836988,	4541020,	3700711
4,	,	1428,	4359096,	1732,	648403,	905,	3313,	8995,	159032,	648529,	4364886,	3711369
5,	,	1428,	4351296,	793,	659624,	123,	3419,	7320,	138327,	659995,	4355299,	3692512
6,	,	1428,	4476127,	1732,	779094,	1115,	4205,	9464,	178143,	779481,	4482075,	3697586
Total,	20.5748,	10000,	31189139,	9531,	5256075,	3909,	28199,	61652,	1182743,	5259984,	31227367,	25938686,	418
