0,	,	2468,	20895523,	315909,	6102467,	184553,	226938,	166109,	5802340,	6294500,	21233286,	14923300
1,	,	2441,	20988340,	292421,	5887017,	167162,	211227,	155997,	5412710,	6076551,	21320207,	15228083
2,	,	2537,	21085566,	328976,	5877179,	215194,	233007,	160700,	5780725,	5954637,	21452609,	15320959
3,	,	2554,	21270221,	219886,	5575172,	102329,	199027,	148762,	5077912,	5785385,	21520540,	15813427
Total,	37.0584,	10000,	84239650,	1157192,	23441835,	669238,	870199,	631568,	22073687,	24111073,	85526642,	61285769,	202
0,	,	2468,	20591994,	341654,	5798938,	210298,	217712,	158151,	5567464,	6038854,	20958099,	14923300
1,	,	2441,	21388599,	240055,	6287276,	114796,	210256,	164275,	5535548,	6551514,	21669720,	15228083
2,	,	2537,	21359460,	288199,	6151073,	174417,	236567,	168826,	5992823,	6254976,	21697772,	15320959
3,	,	2554,	22102486,	346580,	6407437,	229023,	248257,	179932,	6319914,	6527914,	22490450,	15813427
Total,	37.6897,	10000,	85442539,	1216488,	24644724,	728534,	912792,	671184,	23415749,	25373258,	86816041,	61285769,	199
0,	,	2468,	21225914,	287657,	6432858,	156301,	231035,	177536,	6050799,	6707288,	21534442,	14923300
1,	,	2441,	21293549,	384652,	6192226,	259393,	234942,	167101,	5919513,	6275605,	21715370,	15228083
2,	,	2537,	21802397,	328225,	6594010,	214443,	258025,	181931,	6508708,	6645856,	22170602,	15320959
3,	,	2554,	21771180,	184440,	6076131,	66883,	203278,	160108,	5347891,	6363496,	21983694,	15813427
Total,	38.4055,	10000,	86093040,	1184974,	25295225,	697020,	927280,	686676,	23826911,	25992245,	87404108,	61285769,	188
0,	,	2468,	21757549,	296369,	6964493,	165013,	239155,	188599,	6345889,	7273259,	22080613,	14923300
1,	,	2441,	21381507,	322405,	6280184,	197146,	222328,	166680,	5716109,	6498976,	21734431,	15228083
2,	,	2537,	21724762,	385435,	6516375,	271653,	265257,	180742,	6586716,	6541721,	22151337,	15320959
3,	,	2554,	22184259,	254523,	6489210,	136966,	232835,	178908,	6089142,	6707084,	22484641,	15813427
Total,	39.182,	10000,	87048077,	1258732,	26250262,	770778,	959575,	714929,	24737856,	27021040,	88451022,	61285769,	182
0,	,	2468,	21153239,	264354,	6360183,	132998,	223473,	174353,	5902036,	6685351,	21443005,	14923300
1,	,	2441,	21604211,	378349,	6502888,	253090,	232019,	172018,	5967904,	6625049,	22030519,	15228083
2,	,	2537,	21134652,	395167,	5926265,	281385,	251833,	167178,	6168344,	5940464,	21573810,	15320959
3,	,	2554,	22421220,	203834,	6726171,	86277,	220777,	175351,	5829976,	7018393,	22668303,	15813427
Total,	38.4004,	10000,	86313322,	1241704,	25515507,	753750,	928102,	688900,	23868260,	26269257,	87715637,	61285769,	180
