0,	,	5000,	32805738,	154948,	2260002,	51067,	208283,	61945,	3763847,	2267387,	32977011,	30649645
1,	,	5000,	33326769,	111294,	2794526,	7385,	218380,	76871,	4205286,	2845593,	33454328,	30636124
Total,	61.414,	10000,	66132507,	266242,	5054528,	58452,	426663,	138816,	7969133,	5112980,	66431339,	61285769,	254
0,	,	5000,	33874032,	177631,	3328296,	73750,	248707,	93292,	4836538,	3353120,	34069251,	30649645
1,	,	5000,	33818641,	128733,	3286398,	24824,	240480,	91445,	4747122,	3360148,	33965199,	30636124
Total,	64.3144,	10000,	67692673,	306364,	6614694,	98574,	489187,	184737,	9583660,	6713268,	68034450,	61285769,	254
0,	,	5000,	33739557,	122202,	3193821,	18321,	233530,	90152,	4650968,	3259288,	33875886,	30649645
1,	,	5000,	33529741,	169376,	2997498,	65467,	247771,	82356,	4673491,	3015819,	33717485,	30636124
Total,	63.6851,	10000,	67269298,	291578,	6191319,	83788,	481301,	172508,	9324459,	6275107,	67593371,	61285769,	207
0,	,	5000,	33192703,	109866,	2646967,	5985,	198116,	73671,	3864908,	2725499,	33324567,	30649645
1,	,	5000,	33169475,	182441,	2637232,	78532,	220456,	73593,	4145175,	2643217,	33371624,	30636124
Total,	62.7126,	10000,	66362178,	292307,	5284199,	84517,	418572,	147264,	8010083,	5368716,	66696191,	61285769,	199
0,	,	5000,	33651846,	130578,	3106110,	26697,	232432,	86944,	4554870,	3199973,	33802368,	30649645
1,	,	5000,	33684075,	197772,	3151832,	93863,	246685,	89395,	4799084,	3178529,	33898560,	30636124
Total,	64.6853,	10000,	67335921,	328350,	6257942,	120560,	479117,	176339,	9353954,	6378502,	67700928,	61285769,	207
