0,	,	2000,	23446236,	5195077,	1285738,	318614,	860880,	106811,	12463943,	1540948,	28642971,	27037107
1,	,	2000,	23217176,	5134018,	1035245,	255049,	708028,	79760,	10065784,	1333075,	28352854,	27060598
2,	,	2000,	23333380,	5155676,	1138055,	278295,	766155,	81963,	10864493,	1409237,	28490790,	27072770
3,	,	2000,	23343908,	5161078,	1188628,	286904,	789126,	92296,	11277676,	1455578,	28508188,	27029651
4,	,	2000,	23232824,	5128982,	1065881,	255341,	718716,	88246,	10297508,	1368912,	28363886,	27040479
Total,	666.914,	10000,	116573524,	25774831,	5713547,	1394203,	3842905,	449076,	54969404,	7107750,	142358689,	135240605,	414
0,	,	2000,	23434732,	5192083,	1274234,	315620,	854560,	106449,	12376212,	1533407,	28633025,	27037107
1,	,	2000,	23273022,	5149205,	1091091,	270236,	741973,	75451,	10467448,	1383171,	28424711,	27060598
2,	,	2000,	23293181,	5146566,	1097856,	269185,	740825,	86219,	10607503,	1391853,	28442731,	27072770
3,	,	2000,	23448080,	5192391,	1292800,	318217,	868351,	105993,	12520787,	1551323,	28645162,	27029651
4,	,	2000,	23183942,	5121352,	1016999,	247711,	690493,	87367,	9915520,	1334195,	28307041,	27040479
Total,	669.459,	10000,	116632957,	25801597,	5772980,	1420969,	3896202,	461479,	55887470,	7193949,	142452670,	135240605,	414
0,	,	2000,	23395169,	5174953,	1234671,	298490,	821072,	110314,	11977604,	1515273,	28580874,	27037107
1,	,	2000,	23408802,	5183299,	1226871,	304330,	823938,	103039,	11882785,	1509658,	28600424,	27060598
2,	,	2000,	23269046,	5143879,	1073721,	266498,	729155,	79621,	10315421,	1375908,	28419750,	27072770
3,	,	2000,	23365126,	5175026,	1209846,	300852,	824150,	86156,	11695050,	1471475,	28548646,	27029651
4,	,	2000,	23231471,	5130062,	1064528,	256421,	721815,	84680,	10309299,	1363914,	28363618,	27040479
Total,	668.578,	10000,	116669614,	25807219,	5809637,	1426591,	3920130,	463810,	56180159,	7236228,	142513312,	135240605,	411
0,	,	2000,	23552972,	5219302,	1392474,	342839,	925275,	123149,	13527891,	1660763,	28779935,	27037107
1,	,	2000,	23310443,	5160709,	1128512,	281740,	772708,	88978,	11010097,	1433165,	28478437,	27060598
2,	,	2000,	23270224,	5143839,	1074899,	266458,	730663,	72583,	10290792,	1373768,	28417896,	27072770
3,	,	2000,	23465672,	5191085,	1310392,	316911,	879674,	103142,	12650828,	1571232,	28664093,	27029651
4,	,	2000,	23239543,	5128155,	1072600,	254514,	714890,	97117,	10349388,	1402411,	28369734,	27040479
Total,	669.901,	10000,	116838854,	25843090,	5978877,	1462462,	4023210,	484969,	57828996,	7441339,	142710095,	135240605,	417
0,	,	2000,	23596156,	5228600,	1435658,	352137,	948540,	140037,	14037141,	1734903,	28830642,	27037107
1,	,	2000,	23412307,	5191254,	1230376,	312285,	819047,	96090,	11736950,	1526245,	28607589,	27060598
2,	,	2000,	23160980,	5116082,	965655,	238701,	658655,	59711,	9170246,	1284016,	28281249,	27072770
3,	,	2000,	23501836,	5197677,	1346556,	323503,	889754,	97740,	12699300,	1609304,	28704959,	27029651
4,	,	2000,	23386059,	5160163,	1219116,	286522,	808582,	117597,	11886618,	1556041,	28550139,	27040479
Total,	673.359,	10000,	117057338,	25893776,	6197361,	1513148,	4124578,	511175,	59530255,	7710509,	142974578,	135240605,	418
