0,	,	2575,	36175653,	349240,	1699382,	54902,	305145,	156557,	7158373,	1831797,	36532893,	34770137
1,	,	2473,	34896720,	341817,	1737537,	45654,	281199,	157367,	6940821,	1918877,	35245198,	33455530
2,	,	2432,	34805860,	462621,	2198980,	152671,	397395,	204461,	9390600,	2230000,	35279210,	32916737
3,	,	2520,	35529715,	445368,	1747682,	129581,	359846,	160934,	8054625,	1785715,	35984263,	34098201
Total,	392.505,	10000,	141407948,	1599046,	7383581,	382808,	1343585,	679319,	31544419,	7766389,	143041564,	135240605,	92
0,	,	2575,	36036964,	334846,	1560693,	40508,	286314,	142122,	6685055,	1765116,	36375512,	34770137
1,	,	2473,	35413682,	435525,	2254499,	139362,	385745,	210264,	9412310,	2332531,	35857474,	33455530
2,	,	2432,	34999854,	500707,	2392974,	190757,	444753,	227253,	10534277,	2413776,	35512705,	32916737
3,	,	2520,	35610470,	392704,	1828437,	76917,	329423,	165568,	7730916,	1972724,	36008771,	34098201
Total,	397.607,	10000,	142060970,	1663782,	8036603,	447544,	1446235,	745207,	34362558,	8484147,	143754462,	135240605,	89
0,	,	2575,	36331002,	418812,	1854731,	124474,	348639,	171487,	8069411,	1929757,	36757031,	34770137
1,	,	2473,	35470658,	465467,	2311475,	169304,	438400,	215995,	10214600,	2328129,	35946205,	33455530
2,	,	2432,	34621223,	456051,	2014343,	146101,	353963,	191660,	8602990,	2075674,	35085130,	32916737
3,	,	2520,	34903493,	319039,	1121460,	3252,	230924,	93015,	4978759,	1411580,	35226121,	34098201
Total,	393.315,	10000,	141326376,	1659369,	7302009,	443131,	1371926,	672157,	31865760,	7745140,	143014487,	135240605,	100
0,	,	2575,	36040490,	341765,	1564219,	47427,	295200,	142681,	6748626,	1686192,	36385315,	34770137
1,	,	2473,	34871388,	350830,	1712205,	54667,	288791,	155808,	7004854,	1863710,	35229963,	33455530
2,	,	2432,	34654864,	456200,	2047984,	146250,	388942,	190920,	9042839,	2075925,	35120485,	32916737
3,	,	2520,	35256622,	420126,	1474589,	104339,	320990,	132684,	6899917,	1525853,	35685009,	34098201
Total,	387.753,	10000,	140823364,	1568921,	6798997,	352683,	1293923,	622093,	29696236,	7151680,	142420772,	135240605,	90
0,	,	2575,	36039073,	374543,	1562802,	80205,	305087,	142753,	6865337,	1656619,	36425799,	34770137
1,	,	2473,	34895237,	375101,	1736054,	78938,	321228,	158543,	7476646,	1842115,	35278153,	33455530
2,	,	2432,	34594523,	450299,	1987643,	140349,	369484,	186452,	8737592,	2025282,	35057706,	32916737
3,	,	2520,	35105799,	384976,	1323766,	69189,	284816,	117418,	6149033,	1454930,	35505839,	34098201
Total,	387.336,	10000,	140634632,	1584919,	6610265,	368681,	1280615,	605166,	29228608,	6978946,	142267497,	135240605,	93
