0,	,	3334,	21133470,	113396,	883760,	11815,	117865,	20290,	1859325,	884922,	21250803,	20350938
1,	,	3333,	21087114,	103345,	674155,	6212,	96762,	15139,	1494802,	681965,	21193291,	20510348
2,	,	3333,	20930491,	105517,	609057,	2565,	87696,	13800,	1347205,	620677,	21038753,	20424483
Total,	196.858,	10000,	63151075,	322258,	2166972,	20592,	302323,	49229,	4701332,	2187564,	63482847,	61285769,	92
0,	,	3334,	21327625,	117618,	1077915,	16037,	128577,	25782,	2101634,	1079729,	21451227,	20350938
1,	,	3333,	21141699,	101819,	728740,	4686,	96525,	16774,	1506559,	741433,	21246752,	20510348
2,	,	3333,	21016061,	107647,	694627,	4695,	93032,	16360,	1460316,	705538,	21127141,	20424483
Total,	199.121,	10000,	63485385,	327084,	2501282,	25418,	318134,	58916,	5068509,	2526700,	63825120,	61285769,	97
0,	,	3334,	21232510,	113240,	982800,	11659,	123044,	22919,	1970940,	986486,	21349195,	20350938
1,	,	3333,	21108606,	102966,	695647,	5833,	95843,	15860,	1483813,	705999,	21214590,	20510348
2,	,	3333,	21061619,	109029,	740185,	6077,	99692,	17591,	1572886,	749716,	21173544,	20424483
Total,	198.096,	10000,	63402735,	325235,	2418632,	23569,	318579,	56370,	5027639,	2442201,	63737329,	61285769,	94
0,	,	3334,	21165139,	113432,	915429,	11851,	116454,	21465,	1867232,	917300,	21282852,	20350938
1,	,	3333,	21056517,	101836,	643558,	4703,	90670,	14422,	1391156,	653861,	21161541,	20510348
2,	,	3333,	21002585,	107398,	681151,	4446,	94818,	15731,	1481377,	689977,	21112506,	20424483
Total,	198.217,	10000,	63224241,	322666,	2240138,	21000,	301942,	51618,	4739765,	2261138,	63556899,	61285769,	93
0,	,	3334,	21177609,	110944,	927899,	9363,	118268,	21365,	1895278,	931847,	21292580,	20350938
1,	,	3333,	21200678,	103057,	787719,	5924,	103532,	17975,	1631094,	797662,	21307728,	20510348
2,	,	3333,	21135674,	109608,	814240,	6656,	104124,	19345,	1660145,	822292,	21249657,	20424483
Total,	199.698,	10000,	63513961,	323609,	2529858,	21943,	325924,	58685,	5186517,	2551801,	63849965,	61285769,	94
